2022-01-02 01:23:40.315 | INFO     | __main__:<module>:83 - | start training .... | current model feilong_conv2 |
2022-01-03 01:05:01.823 | INFO     | __main__:<module>:262 - | epoch : 27 | val done |
2022-01-03 01:05:42.457 | INFO     | __main__:<module>:127 - | epoch : 28 | training done |
2022-01-03 01:05:55.927 | INFO     | __main__:<module>:254 - | epoch : 28 | CVC-300 : 0.926427015380026 | CVC-ClinicDB : 0.9635720732286537 | CVC-ColonDB : 0.8673774784306083 | ETIS-LaribPolypDB : 0.8582544658073933 | Kvasir : 0.9477424256081234 |
2022-01-03 01:05:55.927 | INFO     | __main__:<module>:262 - | epoch : 28 | val done |
2022-01-03 01:06:36.666 | INFO     | __main__:<module>:127 - | epoch : 29 | training done |
2022-01-03 01:06:50.056 | INFO     | __main__:<module>:254 - | epoch : 29 | CVC-300 : 0.9400942886872321 | CVC-ClinicDB : 0.965580797348874 | CVC-ColonDB : 0.8792560403260691 | ETIS-LaribPolypDB : 0.8714460563911305 | Kvasir : 0.9441139721720079 |
2022-01-03 01:06:50.056 | INFO     | __main__:<module>:262 - | epoch : 29 | val done |
2022-01-03 01:07:30.711 | INFO     | __main__:<module>:127 - | epoch : 30 | training done |
2022-01-03 01:07:44.083 | INFO     | __main__:<module>:254 - | epoch : 30 | CVC-300 : 0.9286183783942699 | CVC-ClinicDB : 0.9376752085975629 | CVC-ColonDB : 0.8423050385909522 | ETIS-LaribPolypDB : 0.8318846161196308 | Kvasir : 0.9357840450235274 |
2022-01-03 01:07:44.084 | INFO     | __main__:<module>:262 - | epoch : 30 | val done |
2022-01-03 01:08:24.691 | INFO     | __main__:<module>:127 - | epoch : 31 | training done |
2022-01-03 01:08:38.163 | INFO     | __main__:<module>:254 - | epoch : 31 | CVC-300 : 0.9253568809087103 | CVC-ClinicDB : 0.9464211267332142 | CVC-ColonDB : 0.8549478564655941 | ETIS-LaribPolypDB : 0.8349054213437032 | Kvasir : 0.9295267177242962 |
2022-01-03 01:08:38.163 | INFO     | __main__:<module>:262 - | epoch : 31 | val done |
2022-01-03 01:09:18.767 | INFO     | __main__:<module>:127 - | epoch : 32 | training done |
2022-01-03 01:09:32.227 | INFO     | __main__:<module>:254 - | epoch : 32 | CVC-300 : 0.9256496315143057 | CVC-ClinicDB : 0.9490709288709138 | CVC-ColonDB : 0.8778998050018898 | ETIS-LaribPolypDB : 0.8566811655583072 | Kvasir : 0.9411604594235363 |
2022-01-03 01:09:32.227 | INFO     | __main__:<module>:262 - | epoch : 32 | val done |
2022-01-03 01:10:12.896 | INFO     | __main__:<module>:127 - | epoch : 33 | training done |
2022-01-03 01:10:26.120 | INFO     | __main__:<module>:254 - | epoch : 33 | CVC-300 : 0.931983023480009 | CVC-ClinicDB : 0.9412761817223712 | CVC-ColonDB : 0.8698673593166282 | ETIS-LaribPolypDB : 0.8453881822062934 | Kvasir : 0.9407990618615886 |
2022-01-03 01:10:26.120 | INFO     | __main__:<module>:262 - | epoch : 33 | val done |
2022-01-03 01:11:06.818 | INFO     | __main__:<module>:127 - | epoch : 34 | training done |
2022-01-03 01:11:20.489 | INFO     | __main__:<module>:254 - | epoch : 34 | CVC-300 : 0.9345505598748058 | CVC-ClinicDB : 0.9576000062463054 | CVC-ColonDB : 0.8713779584976322 | ETIS-LaribPolypDB : 0.876494572656036 | Kvasir : 0.9331235165844767 |
2022-01-03 01:11:20.489 | INFO     | __main__:<module>:262 - | epoch : 34 | val done |
2022-01-03 01:12:01.233 | INFO     | __main__:<module>:127 - | epoch : 35 | training done |
2022-01-03 01:12:14.712 | INFO     | __main__:<module>:254 - | epoch : 35 | CVC-300 : 0.9344104940660779 | CVC-ClinicDB : 0.9503547432378028 | CVC-ColonDB : 0.870424491081832 | ETIS-LaribPolypDB : 0.8566143797824162 | Kvasir : 0.9420057249305428 |
2022-01-03 01:12:14.713 | INFO     | __main__:<module>:262 - | epoch : 35 | val done |
